study_id,molecular_profile_id,sample_id,sample_type,sample_class,expression_value
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A0JJ-01,Primary,tumor,9130
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A0JL-01,Primary,tumor,13688.2
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A0JM-01,Primary,tumor,6412.85
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A124-01,Primary,tumor,10454.2
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A125-01,Primary,tumor,8985.78
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A126-01,Primary,tumor,10744
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A128-01,Primary,tumor,4964.45
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A129-01,Primary,tumor,14118.1
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A12A-01,Primary,tumor,5244.97
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A12B-01,Primary,tumor,3477.75
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A12D-01,Primary,tumor,7560.74
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A12E-01,Primary,tumor,6010.93
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A12F-01,Primary,tumor,17354.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A12G-01,Primary,tumor,4835.2
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A12H-01,Primary,tumor,4267.15
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A1KO-01,Primary,tumor,4636.33
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A1KP-01,Primary,tumor,4526.6
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A1KQ-01,Primary,tumor,4146.85
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A1KR-01,Primary,tumor,18142.5
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A1KS-01,Primary,tumor,1730.81
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AO-A1KT-01,Primary,tumor,4953.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AQ-A04H-01,Primary,tumor,11051.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AQ-A04J-01,Primary,tumor,12691.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AQ-A04L-01,Primary,tumor,4962.07
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AQ-A0Y5-01,Primary,tumor,1903.45
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AQ-A1H2-01,Primary,tumor,2476.92
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AQ-A1H3-01,Primary,tumor,4310.68
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AQ-A54N-01,Primary,tumor,5278.62
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AQ-A54O-01,Primary,tumor,4300.06
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AQ-A7U7-01,Primary,tumor,2857.78
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0TP-01,Primary,tumor,12413.5
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0TQ-01,Primary,tumor,2984.13
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0TR-01,Primary,tumor,15017.6
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0TS-01,Primary,tumor,14334
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0TT-01,Primary,tumor,1486.95
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0TU-01,Primary,tumor,3912.66
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0TV-01,Primary,tumor,67.5406
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0TW-01,Primary,tumor,5077.59
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0TX-01,Primary,tumor,3642.98
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0TY-01,Primary,tumor,13536
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0TZ-01,Primary,tumor,5396.03
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0U0-01,Primary,tumor,678.278
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0U1-01,Primary,tumor,13661.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0U2-01,Primary,tumor,2006.36
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0U3-01,Primary,tumor,2842.56
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A0U4-01,Primary,tumor,10522.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AH-01,Primary,tumor,9804.41
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AI-01,Primary,tumor,13548.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AJ-01,Primary,tumor,4213.42
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AK-01,Primary,tumor,3528.67
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AL-01,Primary,tumor,3954.35
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AM-01,Primary,tumor,10816.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AN-01,Primary,tumor,7013.56
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AO-01,Primary,tumor,4475.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AP-01,Primary,tumor,4612.69
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AQ-01,Primary,tumor,1860.54
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AR-01,Primary,tumor,5146.07
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AS-01,Primary,tumor,6341.29
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AT-01,Primary,tumor,5611.72
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AU-01,Primary,tumor,4378.65
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AV-01,Primary,tumor,4820.25
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AW-01,Primary,tumor,310.253
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AX-01,Primary,tumor,2582.99
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A1AY-01,Primary,tumor,6216.96
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24H-01,Primary,tumor,4745.68
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24K-01,Primary,tumor,5914.46
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24L-01,Primary,tumor,3061.63
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24M-01,Primary,tumor,9116.64
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24N-01,Primary,tumor,508.341
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24O-01,Primary,tumor,8113.37
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24P-01,Primary,tumor,6235.5
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24Q-01,Primary,tumor,3774.96
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24R-01,Primary,tumor,3744.94
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24S-01,Primary,tumor,6088.97
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24T-01,Primary,tumor,3064.01
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24U-01,Primary,tumor,5463.87
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24V-01,Primary,tumor,1649.15
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24W-01,Primary,tumor,10879.2
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24X-01,Primary,tumor,3208.36
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A24Z-01,Primary,tumor,8968.98
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A250-01,Primary,tumor,5920.25
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A251-01,Primary,tumor,1482.19
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A252-01,Primary,tumor,2163.85
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A254-01,Primary,tumor,1424.69
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A255-01,Primary,tumor,1857.23
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A256-01,Primary,tumor,7780.16
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A2LE-01,Primary,tumor,11254
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A2LH-01,Primary,tumor,20076.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A2LJ-01,Primary,tumor,5238.57
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A2LK-01,Primary,tumor,1054.16
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A2LM-01,Primary,tumor,4783.38
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A2LN-01,Primary,tumor,7368.1
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A2LO-01,Primary,tumor,4676.94
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A2LQ-01,Primary,tumor,7805.67
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A5QM-01,Primary,tumor,13965.3
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A5QN-01,Primary,tumor,7399.27
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A5QP-01,Primary,tumor,11927.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-AR-A5QQ-01,Primary,tumor,5996.03
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0I1-01,Primary,tumor,19566.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0I2-01,Primary,tumor,5923.79
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0I5-01,Primary,tumor,6692.44
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0I6-01,Primary,tumor,7775.96
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0I8-01,Primary,tumor,13915.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0I9-01,Primary,tumor,4572.98
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IA-01,Primary,tumor,14354
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IB-01,Primary,tumor,6559.79
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IC-01,Primary,tumor,4489.31
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IE-01,Primary,tumor,6836.81
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IG-01,Primary,tumor,6036.26
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IH-01,Primary,tumor,9739.41
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IJ-01,Primary,tumor,12611
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IK-01,Primary,tumor,5412.72
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IM-01,Primary,tumor,3568.86
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IN-01,Primary,tumor,5460.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IO-01,Primary,tumor,5204.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IP-01,Primary,tumor,9372.65
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0IQ-01,Primary,tumor,958.024
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RE-01,Primary,tumor,8328.74
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RG-01,Primary,tumor,15565.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RH-01,Primary,tumor,5925.38
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RI-01,Primary,tumor,8489.52
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RL-01,Primary,tumor,6288.92
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RM-01,Primary,tumor,3547.9
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RN-01,Primary,tumor,5829.69
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RO-01,Primary,tumor,15627.1
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RP-01,Primary,tumor,10802.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RQ-01,Primary,tumor,13319.9
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RS-01,Primary,tumor,779.356
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RT-01,Primary,tumor,3304.09
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RU-01,Primary,tumor,6654.72
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0RV-01,Primary,tumor,5236.29
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0WS-01,Primary,tumor,2901.34
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0WT-01,Primary,tumor,3850.84
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0WV-01,Primary,tumor,4662.62
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0WW-01,Primary,tumor,4888.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0WX-01,Primary,tumor,22623
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0WY-01,Primary,tumor,5500.96
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0WZ-01,Primary,tumor,16412.6
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0X0-01,Primary,tumor,7262.08
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0X1-01,Primary,tumor,14579.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0X4-01,Primary,tumor,3453.36
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0X5-01,Primary,tumor,6087.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A0X7-01,Primary,tumor,4423.96
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A1KC-01,Primary,tumor,189.233
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A1KF-01,Primary,tumor,9689.59
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A1KI-01,Primary,tumor,9966.55
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A1KN-01,Primary,tumor,7002.91
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A2IU-01,Primary,tumor,12478.1
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A3ZX-01,Primary,tumor,2792.05
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A400-01,Primary,tumor,3843.65
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A401-01,Primary,tumor,9050.29
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A402-01,Primary,tumor,7528.52
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A408-01,Primary,tumor,4042.44
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A409-01,Primary,tumor,32347.9
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A40B-01,Primary,tumor,8354.9
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-B6-A40C-01,Primary,tumor,3945.95
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0AU-01,Primary,tumor,1043.77
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0AV-01,Primary,tumor,5375.42
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0AW-01,Primary,tumor,6312.96
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0AY-01,Primary,tumor,5565.41
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0AZ-01,Primary,tumor,6440.35
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0B0-01,Primary,tumor,16055.3
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0B1-01,Primary,tumor,8083.08
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0B2-01,Primary,tumor,5870.18
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0B3-01,Primary,tumor,9132.93
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0B4-01,Primary,tumor,4496.38
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0B5-01,Primary,tumor,8267.85
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0B7-01,Primary,tumor,8236.24
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0B8-01,Primary,tumor,7234.22
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0B9-01,Primary,tumor,9015.45
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0BA-01,Primary,tumor,4816.04
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0BC-01,Primary,tumor,7077.92
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0BD-01,Primary,tumor,5206.34
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0BF-01,Primary,tumor,1526.34
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0BG-01,Primary,tumor,4038.09
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0BJ-01,Primary,tumor,21278.2
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-BH-A0BL-01,Primary,tumor,4809.51
